COMMSAT1.UTCGregorian      COMMSAT1.Earth.TA         COMMSAT1.Earth.Latitude   COMMSAT1.Earth.Longitude   COMMSAT1.Earth.RMAG       COMMSAT1.Earth.Altitude   COMMSAT2.Earth.TA         COMMSAT2.Earth.Latitude   COMMSAT2.Earth.Longitude   COMMSAT2.Earth.RMAG       COMMSAT3.Earth.TA         COMMSAT3.Earth.Latitude   COMMSAT3.Earth.Longitude   COMMSAT3.Earth.RMAG       
01 Jan 2000 15:54:28.000   277.8023935157287         25.37249358574732         105.9109288026993          42164.27951193807         35790.06097686537         300.0227435857645         -25.99519425732702        113.2818910778292          42164.70577987972         323.4762606989768         0.5978794523762569        109.8307359754209          42164.61302609365         
01 Jan 2000 15:54:28.000   277.8023935157287         25.37249358574732         105.9109288026993          42164.27951193807         35790.06097686537         300.0227435857645         -25.99519425732702        113.2818910778292          42164.70577987972         323.4762606989768         0.5978794523762569        109.8307359754209          42164.61302609365         
01 Jan 2000 15:59:28.000   278.2911276349175         25.72483774198377         105.9905806406352          42164.25274937109         35790.1363774303          301.7826835101853         -25.65235253987062        113.3676438788797          42164.69436676739         323.4931388250172         -0.02941605784886027      109.6628519738009          42164.59675355585         
01 Jan 2000 15:59:28.000   278.2911276349175         25.72483774198377         105.9905806406352          42164.25274937109         35790.1363774303          301.7826835101853         -25.65235253987062        113.3676438788797          42164.69436676739         323.4931388250172         -0.02941605784886027      109.6628519738009          42164.59675355585         
01 Jan 2000 16:04:28.000   278.8029141568673         26.06497925950894         106.0780060354743          42164.22574927955         35790.20895953837         303.474338168943          -25.29736272630935        113.4456006899397          42164.68278164872         323.5098292751932         -0.6567014488894819       109.4949810511796          42164.58021854178         
01 Jan 2000 16:04:28.000   278.8029141568673         26.06497925950894         106.0780060354743          42164.22574927955         35790.20895953837         303.474338168943          -25.29736272630935        113.4456006899397          42164.68278164872         323.5098292751932         -0.6567014488894819       109.4949810511796          42164.58021854178         
01 Jan 2000 16:09:28.000   279.3383115586102         26.39266123496804         106.1730863047883          42164.1985282577          35790.27854911731         305.0976307718421         -24.93048691801202        113.5156673450749          42164.67102664314         323.5266567571905         -1.28375119568729         109.3273829190475          42164.56342932246         
01 Jan 2000 16:09:28.000   279.3383115586102         26.39266123496804         106.1730863047883          42164.1985282577          35790.27854911731         305.0976307718421         -24.93048691801202        113.5156673450749          42164.67102664314         323.5266567571905         -1.28375119568729         109.3273829190475          42164.56342932246         
01 Jan 2000 16:14:28.000   279.897861832435          26.7076316831144          106.2756822312657          42164.17110290685         35790.34497740379         306.6530416572807         -24.55199090296867        113.5777694529614          42164.65910387132         323.5439494197645         -1.910339632271694        109.1603171590132          42164.54639446868         
01 Jan 2000 16:14:28.000   279.897861832435          26.7076316831144          106.2756822312657          42164.17110290685         35790.34497740379         306.6530416572807         -24.55199090296867        113.5777694529614          42164.65910387132         323.5439494197645         -1.910339632271694        109.1603171590132          42164.54639446868         
01 Jan 2000 16:19:28.000   280.4820865873396         27.00964412116798         106.3856338409695          42164.1434898209          35790.40808128405         308.1415223672793         -24.16214363120738        113.6318519468677          42164.64701546125         323.56203937083           -2.536240818830502        108.9940430966637          42164.5291228462          
